19212|320|0.7685040831565857|8|11152|13000|0.0035185229498893023|0.003699656343087554|0.0006464274483732879|0.0007734930259175599|0.0|-0.0024281975347548723|-507.2170715332031|58.641422271728516|396.00384521484375|11
19213|320|0.7104265093803406|8|11153|13000|0.003500639693811536|0.0036719541531056166|0.0006506700883619487|0.000764664844609797|0.0|-0.0017884199041873217|-506.58782958984375|58.711456298828125|398.3164978027344|11
19214|320|0.624680757522583|8|11154|13000|0.0035018150229007006|0.0037180481012910604|0.0006533256964758039|0.000765807693824172|0.0|-0.0006991920527070761|-506.2682189941406|58.746437072753906|399.48406982421875|11
19215|320|0.5695706009864807|8|11155|13000|0.003543213475495577|0.003751288168132305|0.0006787433521822095|0.0007652253843843937|0.0|-0.0006991920527070761|-505.6212463378906|58.81660842895508|401.8351135253906|11
19216|320|0.5349327325820923|8|11156|13000|0.0035549055319279432|0.003763459390029311|0.0006820940179750323|0.0007703556912019849|0.0|-0.0006991920527070761|-505.283935546875|58.85328674316406|403.0547790527344|11
19217|320|0.45745763182640076|8|11157|13000|0.0035594080109149218|0.0037340549752116203|0.0007522456580772996|0.0008445162675343454|0.0|-0.0006312606856226921|-504.6265563964844|58.92573165893555|405.4209289550781|11
19218|320|0.416087806224823|8|11158|13000|0.0035530421882867813|0.0037102261558175087|0.0007333077373914421|0.0008145729661919177|0.0|-0.0005513441283255816|-504.30340576171875|58.96207809448242|406.5793762207031|11
19219|320|0.34657686948776245|8|11159|13000|0.003629672806710005|0.003671785583719611|0.0007336962153203785|0.0008116015233099461|0.0|-0.0004394658899400383|-503.6622619628906|59.035675048828125|408.8705139160156|11
19220|320|0.31147146224975586|8|11159|13000|0.0035905977711081505|0.0036081671714782715|0.0007283141603693366|0.0007993917679414153|0.0|-0.00035156565718352795|-503.34149169921875|59.073394775390625|410.01348876953125|11
19221|320|0.25127866864204407|8|11160|13000|0.003555163275450468|0.0035721289459615946|0.0007132610189728439|0.0007750681834295392|0.0|-0.00010386576468590647|-502.6951599121094|59.15064239501953|412.3109436035156|11
19222|320|0.16540205478668213|8|11161|13000|0.0035445718094706535|0.0035592804197221994|0.0007278079865500331|0.000770323327742517|0.0|0.00045934683294035494|-502.0405578613281|59.229984283447266|414.6317138671875|11
19223|320|0.11830910295248032|8|11162|13000|0.003548195818439126|0.003563991514965892|0.0007340844022110105|0.000761751551181078|0.0|0.0008587781339883804|-501.7132568359375|59.269962310791016|415.79095458984375|11
19224|320|0.007136148866266012|8|11164|13000|0.0035869537387043238|0.0036087282933294773|0.0007554166950285435|0.0007339061703532934|0.0|0.001936666201800108|-501.06024169921875|59.350433349609375|418.10162353515625|11
19225|320|-0.061222050338983536|8|11164|13000|0.003589410800486803|0.003628233214840293|0.0008042581612244248|0.0007618061499670148|0.0|0.0026150622870773077|-500.7400817871094|59.39038848876953|419.23468017578125|11
19226|320|-0.652948796749115|8|11175|13000|0.003630109829828143|0.0034695370122790337|0.0007004995713941753|0.0005555334500968456|0.0|0.0012780202087014914|-493.4914245605469|60.397216796875|445.77484130859375|11
19227|320|-0.6116591095924377|8|11176|13000|0.0036120766308158636|0.0034632461611181498|0.0006721935351379216|0.000569848227314651|0.0|0.00097856973297894|-493.1853942871094|60.438270568847656|446.9541931152344|11
19228|320|-0.5276170969009399|8|11177|13000|0.0036003252025693655|0.003488729940727353|0.000651000824291259|0.0005536883836612105|0.0|0.0006989675457589328|-492.5794677734375|60.51594924926758|449.3013610839844|11
19229|320|-0.4679791331291199|8|11177|13000|0.0035916867200285196|0.0034610803704708815|0.0006647880654782057|0.0005818968638777733|0.0|0.000619096914306283|-492.2801208496094|60.552303314208984|450.4663391113281|11
